date,material_id,transaction_type,quantity,unit,supplier_id,unit_price,po_number,unit_raw
2022-06-05,M14,issue,29.04,rolls,,18316.11,,rolls
2022-06-05,M12,return,20.14,kg,,15755.21,,kgs
2022-06-05,M14,receipt,28.37,rolls,SUP07,13720.4,PO-13032,rolls
2022-06-05,M07,return,97.92,kg,,2520.17,,kgs
2022-06-05,M09,return,54.27,kg,,38832.47,,kg
2022-06-05,M02,issue,81.04,rolls,,43685.38,,rolls
2022-06-05,M04,issue,93.94,rolls,,7915.27,,rolls
2022-06-05,M02,issue,41.6,rolls,,3164.85,,nos
2022-06-05,M07,issue,21.6,kg,,2832.53,,kg
2022-06-05,M08,issue,7.51,kg,,14934.66,,KG
2022-06-05,M01,receipt,433.49,rolls,SUP03,23585.5,PO-38870,roll
2022-06-06,M09,issue,7.07,kg,,23459.11,,kilograms
2022-06-06,M01,issue,48.14,rolls,,17808.06,,rolls
2022-06-06,M05,receipt,47.4,rolls,SUP01,35683.06,PO-49711,Rolls
2022-06-06,M10,issue,45.9,kg,,43411.93,,kilograms
2022-06-06,M11,issue,52.0,kg,,28236.07,,kg
2022-06-06,M04,issue,38.03,rolls,,21190.26,,rolls
2022-06-06,M06,issue,18.56,kg,,18823.69,,kg
2022-06-06,M11,issue,33.72,kg,,10622.68,,kg
2022-06-06,M07,return,2.94,kg,,36178.13,,kg
2022-06-06,M03,issue,98.28,rolls,,38626.28,,rolls
2022-06-06,M04,issue,15.3,rolls,,6061.88,,rolls
2022-06-06,M06,issue,95.54,kg,,35009.27,,kg
2022-06-06,M12,writeoff,66.11,kg,,7250.1,,kg
2022-06-06,M10,receipt,127.37,kg,SUP02,21739.41,PO-76296,kg
2022-06-06,M09,return,84.76,kg,,1892.24,,kg
2022-06-06,M14,return,13.45,rolls,,17653.23,,Rolls
2022-06-06,M13,issue,11.35,rolls,,33759.53,,rolls
2022-06-06,M14,receipt,432.5,rolls,SUP01,6960.34,PO-41144,rolls
2022-06-07,M07,issue,75.79,kg,,39986.31,,kg
2022-06-07,M01,issue,40.06,rolls,,26153.55,,nos
2022-06-07,M09,issue,69.37,kg,,12765.0,,kg
2022-06-07,M05,issue,40.82,rolls,,17715.63,,rolls
2022-06-07,M07,writeoff,19.32,kg,,40503.15,,kg
2022-06-07,M09,issue,48.6,kg,,7085.57,,kg
2022-06-07,M01,receipt,411.29,rolls,SUP01,5576.81,PO-49579,rolls
2022-06-07,M03,issue,10.83,rolls,,20998.78,,rolls
2022-06-07,M07,return,37.37,kg,,43541.31,,kg
2022-06-07,M05,receipt,380.68,rolls,SUP07,13773.02,PO-59555,roll
2022-06-07,M04,issue,44.24,rolls,,23529.37,,rolls
2022-06-07,M09,issue,95.67,kg,,29103.56,,kg
2022-06-07,M07,issue,34.04,kg,,6025.61,,kg
2022-06-07,M04,issue,54.42,rolls,,34441.27,,rolls
2022-06-07,M09,issue,61.64,kg,,13931.29,,kg
2022-06-07,M14,issue,71.71,rolls,,7162.66,,rolls
2022-06-07,M04,issue,8.47,rolls,,15927.04,,rolls
2022-06-07,M03,issue,48.2,rolls,,20985.59,,pcs
2022-06-07,M12,return,65.7,kg,,5343.8,,kgs
2022-06-07,M10,issue,15.21,kg,,15542.86,,kg
2022-06-08,M02,issue,64.86,rolls,,6144.76,,rolls
2022-06-08,M06,writeoff,42.9,kg,,33492.12,,kg
2022-06-08,M08,issue,16.23,kg,,44510.24,,kg
2022-06-08,M07,receipt,392.68,kg,SUP08,5962.69,PO-32335,kg
2022-06-08,M05,receipt,63.52,rolls,SUP06,31898.66,PO-66234,nos
2022-06-08,M03,issue,88.03,rolls,,11908.09,,rolls
2022-06-08,M12,writeoff,71.86,kg,,4005.27,,kg
2022-06-08,M10,issue,89.25,kg,,23223.93,,kg
2022-06-08,M09,return,76.72,kg,,40238.21,,kg
2022-06-08,M08,issue,81.54,kg,,3220.84,,kg
2022-06-08,M11,return,33.88,kg,,14340.73,,kg
2022-06-08,M06,issue,79.22,kg,,41783.01,,kg
2022-06-08,M04,receipt,137.39,rolls,SUP09,6239.94,PO-15836,rolls
2022-06-08,M11,issue,49.68,kg,,24704.46,,kg
2022-06-08,M03,issue,78.71,rolls,,37535.56,,roll
2022-06-08,M13,issue,51.49,rolls,,35450.99,,rolls
2022-06-08,M13,issue,86.28,rolls,,17129.99,,rolls
2022-06-08,M06,receipt,469.41,kg,SUP09,37461.68,PO-64959,kgs
2022-06-08,M13,issue,64.98,rolls,,5061.14,,rolls
2022-06-08,M06,issue,9.55,kg,,7137.32,,kg
2022-06-09,M03,issue,1.56,rolls,,26019.47,,rolls
2022-06-09,M09,issue,60.99,kg,,2212.18,,kg
2022-06-09,M01,issue,69.71,rolls,,11896.95,,Rolls
2022-06-09,M14,receipt,172.28,rolls,SUP05,37678.74,PO-81489,rolls
2022-06-09,M07,issue,48.57,kg,,19293.31,,kg
2022-06-09,M13,return,26.99,rolls,,35129.9,,rolls
2022-06-09,M13,issue,62.07,rolls,,32701.73,,rolls
2022-06-09,M12,receipt,380.89,kg,SUP05,21157.62,PO-10706,kg
2022-06-09,M10,issue,14.15,kg,,2609.87,,kilograms
2022-06-09,M07,writeoff,60.83,kg,,32984.77,,kg
2022-06-09,M06,issue,18.16,kg,,5324.68,,kg
2022-06-09,M02,return,90.21,rolls,,27606.83,,rolls
2022-06-09,M13,issue,62.92,rolls,,16133.32,,rolls
2022-06-09,M09,receipt,244.28,kg,SUP05,11304.03,PO-98755,kg
2022-06-09,M07,issue,73.83,kg,,41891.26,,kg
2022-06-09,M14,issue,66.58,rolls,,41789.12,,pcs
2022-06-09,M03,issue,4.86,rolls,,39092.45,,rolls
2022-06-09,M02,issue,22.41,rolls,,24311.49,,rolls
2022-06-09,M04,issue,3.99,rolls,,20509.0,,rolls
2022-06-09,M09,issue,53.01,kg,,5608.34,,kilograms
2022-06-09,M14,issue,72.91,rolls,,44466.27,,rolls
2022-06-09,M06,receipt,142.97,kg,SUP08,15035.99,PO-88182,kg
2022-06-09,M11,receipt,279.88,kg,SUP02,30942.45,PO-15333,kg
2022-06-09,M01,receipt,89.79,rolls,SUP06,22440.72,PO-36656,rolls
2022-06-09,M01,issue,50.83,rolls,,18320.47,,roll
2022-06-09,M08,return,10.22,kg,,28303.45,,kg
2022-06-09,M13,issue,44.34,rolls,,23133.64,,rolls
2022-06-09,M11,issue,27.59,kg,,18293.79,,kg
2022-06-09,M10,receipt,162.03,kg,SUP08,17671.45,PO-48232,kgs
2022-06-09,M11,issue,78.18,kg,,20488.88,,kg
2022-06-09,M06,writeoff,77.5,kg,,25379.36,,kg
2022-06-09,M10,issue,99.14,kg,,38731.13,,kg
2022-06-09,M05,return,19.65,rolls,,11658.48,,rolls
2022-06-09,M13,issue,37.6,rolls,,10088.06,,rolls
2022-06-10,M07,issue,12.91,kg,,35713.97,,kg
2022-06-10,M10,receipt,355.66,kg,SUP09,34229.2,PO-19431,kg
2022-06-10,M07,return,89.27,kg,,977.0,,Kg
2022-06-10,M10,issue,77.57,kg,,31133.08,,kg
2022-06-10,M11,issue,97.43,kg,,6794.87,,kg
2022-06-10,M12,receipt,333.37,kg,SUP03,41284.29,PO-44521,kg
2022-06-10,M07,writeoff,30.24,kg,,24940.29,,kg
2022-06-10,M08,return,90.34,kg,,41540.94,,kilograms
2022-06-10,M10,issue,52.19,kg,,41647.6,,kg
2022-06-10,M07,return,27.04,kg,,24788.19,,kgs
2022-06-10,M04,issue,66.14,rolls,,19936.19,,rolls
2022-06-10,M13,receipt,294.59,rolls,SUP01,4646.77,PO-78757,rolls
2022-06-10,M06,receipt,251.44,kg,SUP06,28849.31,PO-25093,kg
2022-06-10,M07,return,85.2,kg,,12560.85,,kg
2022-06-10,M03,issue,36.79,rolls,,31333.51,,rolls
2022-06-10,M05,issue,55.73,rolls,,30523.92,,nos
2022-06-10,M14,issue,88.53,rolls,,14193.6,,rolls
2022-06-10,M09,return,82.86,kg,,27626.03,,kg
2022-06-10,M01,issue,43.98,rolls,,41986.54,,rolls
2022-06-10,M11,receipt,299.92,kg,SUP09,27989.13,PO-22567,kg
2022-06-10,M02,issue,54.96,rolls,,13491.03,,rolls
2022-06-10,M02,receipt,217.02,rolls,SUP01,30952.95,PO-66972,pcs
2022-06-10,M14,receipt,491.84,rolls,SUP02,30556.75,PO-48061,rolls
2022-06-11,M11,issue,38.34,kg,,956.66,,kg
2022-06-11,M01,issue,8.82,rolls,,1351.51,,rolls
2022-06-11,M11,return,10.5,kg,,33905.77,,kg
2022-06-11,M10,return,97.79,kg,,17451.25,,kg
2022-06-11,M11,issue,7.25,kg,,25039.29,,kg
2022-06-11,M04,receipt,220.14,rolls,SUP03,12563.39,PO-78191,rolls
2022-06-11,M12,writeoff,61.79,kg,,13062.01,,kg
2022-06-11,M10,issue,26.05,kg,,6516.09,,kg
2022-06-11,M10,issue,23.38,kg,,22533.96,,kg
2022-06-11,M06,receipt,102.8,kg,SUP07,5988.06,PO-51837,kg
2022-06-11,M12,issue,5.46,kg,,13194.51,,KG
2022-06-11,M05,return,65.19,rolls,,9803.21,,rolls
2022-06-11,M05,issue,67.0,rolls,,31653.54,,rolls
2022-06-11,M14,return,57.16,rolls,,19579.98,,rolls
2022-06-11,M12,issue,41.87,kg,,32190.28,,kg
2022-06-11,M13,issue,79.92,rolls,,26271.45,,rolls
2022-06-11,M04,issue,16.64,rolls,,8346.9,,pcs
2022-06-11,M03,issue,20.55,rolls,,14176.38,,rolls
2022-06-11,M07,writeoff,29.17,kg,,14245.21,,kg
2022-06-11,M13,receipt,419.44,rolls,SUP09,12233.28,PO-21668,rolls
2022-06-11,M04,return,15.64,rolls,,20747.1,,rolls
2022-06-11,M08,issue,11.97,kg,,39961.85,,kg
2022-06-11,M06,issue,78.39,kg,,8855.07,,kg
2022-06-11,M14,issue,3.83,rolls,,3270.49,,pcs
2022-06-12,M08,issue,51.03,kg,,16706.29,,kgs
2022-06-12,M12,return,15.28,kg,,25481.14,,kg
2022-06-12,M07,return,8.24,kg,,19202.19,,kg
2022-06-12,M11,issue,98.83,kg,,24448.05,,kg
2022-06-12,M04,issue,34.22,rolls,,30823.95,,rolls
2022-06-12,M07,issue,28.71,kg,,9308.26,,kg
2022-06-12,M01,issue,75.89,rolls,,17076.94,,rolls
2022-06-12,M06,issue,39.36,kg,,7746.96,,kg
2022-06-12,M13,issue,9.17,rolls,,22921.5,,rolls
2022-06-12,M05,return,32.3,rolls,,11390.68,,rolls
2022-06-12,M04,issue,12.01,rolls,,3069.46,,rolls
2022-06-12,M12,writeoff,48.19,kg,,38242.09,,kgs
2022-06-12,M03,return,34.74,rolls,,36246.51,,rolls
2022-06-12,M08,issue,17.15,kg,,19077.33,,kg
2022-06-12,M12,issue,43.03,kg,,9600.54,,kg
2022-06-12,M07,issue,68.45,kg,,32043.19,,kgs
2022-06-12,M07,issue,8.89,kg,,11307.87,,kg
2022-06-12,M02,issue,46.22,rolls,,10659.58,,rolls
2022-06-12,M06,return,14.94,kg,,23446.9,,kg
2022-06-12,M07,receipt,432.01,kg,SUP04,37537.87,PO-79070,kg
2022-06-12,M06,receipt,217.56,kg,SUP09,28336.29,PO-32843,kg
2022-06-12,M09,issue,73.53,kg,,28570.54,,kg
2022-06-13,M12,issue,27.09,kg,,34399.23,,kg
2022-06-13,M05,issue,24.78,rolls,,29231.5,,rolls
2022-06-13,M06,issue,55.02,kg,,6003.91,,kg
2022-06-13,M14,issue,33.27,rolls,,15680.65,,rolls
2022-06-13,M11,return,97.38,kg,,13752.02,,kgs
2022-06-13,M07,return,16.35,kg,,32522.15,,kg
2022-06-13,M14,issue,26.37,rolls,,15255.97,,rolls
2022-06-13,M01,return,6.04,rolls,,5694.67,,rolls
2022-06-13,M03,issue,33.73,rolls,,25739.21,,Rolls
2022-06-13,M03,return,86.36,rolls,,37402.78,,rolls
2022-06-13,M06,issue,51.65,kg,,24409.06,,kg
2022-06-13,M09,issue,11.38,kg,,32894.48,,kg
2022-06-13,M06,issue,10.37,kg,,7846.66,,kg
2022-06-13,M08,issue,41.65,kg,,44709.23,,kg
2022-06-13,M14,issue,21.19,rolls,,4994.99,,rolls
2022-06-13,M07,receipt,68.4,kg,SUP03,13281.03,PO-75608,kg
2022-06-13,M13,issue,60.54,rolls,,21601.42,,rolls
2022-06-13,M13,issue,54.21,rolls,,32068.97,,rolls
2022-06-13,M02,issue,34.68,rolls,,17589.03,,rolls
2022-06-13,M11,issue,41.05,kg,,19249.22,,kg
2022-06-13,M05,issue,35.39,rolls,,28012.54,,nos
2022-06-13,M06,return,82.73,kg,,12964.6,,kg
2022-06-13,M10,return,27.76,kg,,13626.54,,kg
2022-06-13,M02,issue,73.78,rolls,,41966.97,,rolls
2022-06-13,M05,return,84.51,rolls,,33531.65,,rolls
2022-06-13,M04,return,39.5,rolls,,14379.77,,pcs
2022-06-13,M02,return,92.79,rolls,,43079.59,,rolls
2022-06-13,M13,receipt,277.64,rolls,SUP02,44889.42,PO-65634,rolls
2022-06-13,M04,issue,26.48,rolls,,10487.34,,Rolls
2022-06-13,M14,issue,6.77,rolls,,43081.49,,rolls
2022-06-13,M02,issue,66.3,rolls,,35156.07,,rolls
2022-06-13,M05,issue,92.61,rolls,,3467.38,,rolls
2022-06-13,M08,issue,43.75,kg,,37546.16,,kg
2022-06-13,M02,issue,3.36,rolls,,31681.51,,rolls
2022-06-14,M06,writeoff,15.25,kg,,18938.42,,kgs
2022-06-14,M11,issue,42.49,kg,,11994.6,,kg
2022-06-14,M08,issue,51.12,kg,,42894.48,,kg
2022-06-14,M08,return,75.65,kg,,18792.92,,kg
2022-06-14,M04,return,55.18,rolls,,33539.15,,rolls
2022-06-14,M11,receipt,412.14,kg,SUP08,31918.18,PO-21360,kg
2022-06-14,M06,issue,39.02,kg,,1312.22,,kg
2022-06-14,M07,issue,2.19,kg,,32382.48,,kg
2022-06-14,M10,issue,16.97,kg,,11327.96,,kgs
2022-06-14,M11,issue,48.56,kg,,5213.32,,kg
2022-06-14,M05,issue,41.18,rolls,,7428.33,,rolls
2022-06-14,M09,issue,72.35,kg,,9500.7,,kg
2022-06-14,M10,issue,7.61,kg,,1804.89,,kg
2022-06-14,M14,issue,55.2,rolls,,1357.59,,Rolls
2022-06-14,M13,issue,24.62,rolls,,41257.96,,rolls
2022-06-14,M04,receipt,141.89,rolls,SUP06,8184.41,PO-23293,rolls
2022-06-14,M08,return,76.44,kg,,28611.99,,kg
2022-06-14,M04,issue,69.08,rolls,,14274.98,,rolls
2022-06-14,M12,writeoff,96.65,kg,,35753.13,,kg
2022-06-14,M04,issue,54.76,rolls,,18388.19,,rolls
2022-06-14,M14,return,94.1,rolls,,23990.07,,rolls
2022-06-15,M08,issue,88.6,kg,,16794.56,,kg
2022-06-15,M06,issue,10.43,kg,,20843.83,,kg
2022-06-15,M03,receipt,92.73,rolls,SUP02,24431.7,PO-61229,rolls
2022-06-15,M08,receipt,30.14,kg,SUP04,3930.83,PO-80057,kg
2022-06-15,M13,issue,48.17,rolls,,25212.43,,rolls
2022-06-15,M04,return,40.02,rolls,,21830.23,,rolls
2022-06-15,M02,receipt,451.83,rolls,SUP01,28197.17,PO-66373,Rolls
2022-06-15,M10,receipt,442.31,kg,SUP02,21559.7,PO-59560,kg
2022-06-15,M11,return,7.64,kg,,6806.97,,kg
2022-06-15,M10,issue,75.18,kg,,6506.07,,kg
2022-06-15,M12,receipt,346.99,kg,SUP02,12248.89,PO-87606,kg
2022-06-15,M05,issue,44.63,rolls,,33492.31,,rolls
2022-06-15,M06,receipt,81.29,kg,SUP02,16780.65,PO-36388,kg
2022-06-15,M05,issue,21.69,rolls,,2443.89,,rolls
2022-06-15,M10,issue,81.51,kg,,36031.96,,kg
2022-06-15,M07,issue,71.11,kg,,32076.58,,kilograms
2022-06-15,M02,receipt,108.95,rolls,SUP08,30083.42,PO-10501,rolls
2022-06-15,M07,writeoff,44.5,kg,,31017.24,,kg
2022-06-15,M05,issue,42.51,rolls,,28527.52,,rolls
2022-06-15,M08,issue,58.55,kg,,34277.97,,kg
2022-06-15,M09,receipt,288.61,kg,SUP09,14802.33,PO-68582,kg
2022-06-15,M10,issue,19.8,kg,,26504.13,,kg
2022-06-15,M01,issue,29.9,rolls,,26774.68,,rolls
2022-06-15,M12,issue,47.93,kg,,7890.08,,kilograms
2022-06-15,M02,receipt,348.56,rolls,SUP06,38954.86,PO-21040,rolls
2022-06-15,M01,issue,90.21,rolls,,34380.76,,rolls
2022-06-16,M12,writeoff,95.88,kg,,9472.44,,kg
2022-06-16,M03,return,34.09,rolls,,20658.14,,rolls
2022-06-16,M03,issue,6.31,rolls,,18649.95,,rolls
2022-06-16,M14,receipt,212.59,rolls,SUP06,31138.53,PO-55342,Rolls
2022-06-16,M01,receipt,389.38,rolls,SUP06,32557.09,PO-76970,rolls
2022-06-16,M02,issue,91.14,rolls,,10497.74,,rolls
2022-06-16,M03,issue,29.97,rolls,,3385.24,,rolls
2022-06-16,M10,return,59.15,kg,,32668.1,,kg
2022-06-16,M11,issue,23.84,kg,,44494.89,,kg
2022-06-16,M12,receipt,226.28,kg,SUP01,29096.56,PO-13630,kg
2022-06-16,M09,issue,22.49,kg,,9611.62,,kg
2022-06-16,M12,receipt,454.14,kg,SUP02,7453.95,PO-81182,kg
2022-06-16,M12,receipt,40.03,kg,SUP07,22763.87,PO-95383,kg
2022-06-16,M01,issue,81.5,rolls,,11094.23,,rolls
2022-06-16,M08,issue,56.57,kg,,29840.6,,kg
2022-06-16,M02,issue,42.77,rolls,,2618.38,,rolls
2022-06-16,M05,issue,48.56,rolls,,25272.91,,rolls
2022-06-16,M06,return,25.44,kg,,15103.88,,kg
2022-06-16,M01,issue,43.25,rolls,,43610.56,,rolls
2022-06-16,M12,return,94.11,kg,,28166.27,,kg
2022-06-17,M04,issue,77.86,rolls,,35620.47,,rolls
2022-06-17,M09,issue,49.45,kg,,11084.67,,kg
2022-06-17,M14,return,42.85,rolls,,11572.68,,rolls
2022-06-17,M09,issue,8.87,kg,,43445.22,,kg
2022-06-17,M13,issue,91.59,rolls,,43429.53,,rolls
2022-06-17,M09,issue,88.77,kg,,9572.03,,kg
2022-06-17,M04,issue,73.84,rolls,,10673.79,,rolls
2022-06-17,M12,issue,28.54,kg,,31214.53,,kg
2022-06-17,M12,issue,19.21,kg,,39068.3,,kg
2022-06-17,M01,issue,47.41,rolls,,43632.94,,rolls
2022-06-17,M13,issue,80.3,rolls,,10223.37,,rolls
2022-06-17,M13,receipt,149.07,rolls,SUP07,6702.16,PO-64221,rolls
2022-06-17,M03,return,28.75,rolls,,15754.65,,rolls
2022-06-17,M09,issue,21.82,kg,,19318.71,,kg
2022-06-18,M12,return,76.25,kg,,24090.85,,kg
2022-06-18,M03,issue,89.57,rolls,,40978.78,,roll
2022-06-18,M14,return,64.62,rolls,,41717.97,,Rolls
2022-06-18,M05,issue,67.34,rolls,,31962.48,,rolls
2022-06-18,M02,return,54.08,rolls,,40948.82,,rolls
2022-06-18,M11,receipt,5.23,kg,SUP02,10474.1,PO-65299,KG
2022-06-18,M12,issue,78.98,kg,,5967.92,,kg
2022-06-18,M07,issue,45.55,kg,,43668.11,,kg
2022-06-18,M08,return,83.84,kg,,29999.52,,kg
2022-06-18,M11,issue,22.01,kg,,34386.91,,kg
2022-06-18,M09,receipt,43.32,kg,SUP07,9007.62,PO-93534,kg
2022-06-18,M11,receipt,484.07,kg,SUP02,33293.41,PO-16604,kg
2022-06-18,M04,issue,40.32,rolls,,4840.1,,rolls
2022-06-18,M04,receipt,191.22,rolls,SUP09,5816.31,PO-21135,rolls
2022-06-18,M02,receipt,188.62,rolls,SUP07,36310.06,PO-28992,rolls
2022-06-18,M08,issue,62.7,kg,,7414.46,,kilograms
2022-06-18,M13,issue,91.47,rolls,,35400.16,,roll
2022-06-18,M06,writeoff,76.6,kg,,25360.82,,kg
2022-06-18,M08,issue,43.99,kg,,40904.38,,kilograms
2022-06-18,M06,receipt,426.65,kg,SUP04,12957.41,PO-22837,kg
2022-06-19,M02,issue,37.83,rolls,,39587.14,,rolls
2022-06-19,M11,issue,29.28,kg,,36634.51,,kgs
2022-06-19,M10,issue,65.48,kg,,37615.22,,kg
2022-06-19,M03,issue,61.88,rolls,,12209.71,,rolls
2022-06-19,M10,issue,39.21,kg,,5466.82,,kg
2022-06-19,M05,issue,57.09,rolls,,33097.84,,rolls
2022-06-19,M09,issue,50.76,kg,,33375.1,,kg
2022-06-19,M13,issue,9.19,rolls,,23372.2,,roll
2022-06-19,M03,issue,31.96,rolls,,24278.0,,rolls
2022-06-19,M13,issue,70.91,rolls,,8620.8,,rolls
2022-06-19,M09,issue,5.96,kg,,15288.04,,kg
2022-06-19,M05,issue,80.78,rolls,,30309.97,,rolls
2022-06-19,M07,issue,61.43,kg,,2850.28,,kg
2022-06-19,M01,issue,12.19,rolls,,20283.73,,Rolls
2022-06-19,M09,issue,66.75,kg,,31515.87,,kg
2022-06-19,M09,issue,89.16,kg,,30839.79,,kg
2022-06-19,M13,return,90.69,rolls,,19978.28,,rolls
2022-06-19,M04,receipt,91.14,rolls,SUP06,3606.65,PO-82175,rolls
2022-06-19,M01,issue,16.61,rolls,,38408.45,,rolls
2022-06-19,M10,receipt,15.55,kg,SUP02,7631.15,PO-18470,kg
2022-06-19,M03,issue,93.28,rolls,,22862.05,,nos
2022-06-19,M10,return,38.55,kg,,6596.14,,kg
2022-06-20,M08,issue,97.72,kg,,1041.51,,kg
2022-06-20,M10,issue,92.54,kg,,15392.59,,kg
2022-06-20,M06,issue,54.91,kg,,31268.73,,Kg
2022-06-20,M13,return,62.27,rolls,,20547.86,,rolls
2022-06-20,M09,return,83.87,kg,,33714.74,,kg
2022-06-20,M13,issue,15.73,rolls,,33150.51,,pcs
2022-06-20,M01,issue,86.37,rolls,,40334.19,,roll
2022-06-20,M14,issue,37.38,rolls,,13278.0,,rolls
2022-06-20,M12,receipt,323.29,kg,SUP01,22881.93,PO-65839,KG
2022-06-20,M10,issue,31.8,kg,,38303.21,,kg
2022-06-20,M06,issue,55.62,kg,,7611.17,,kg
2022-06-20,M03,issue,59.4,rolls,,39461.93,,rolls
2022-06-20,M09,issue,97.75,kg,,12503.05,,kg
2022-06-20,M01,issue,31.36,rolls,,44830.0,,rolls
2022-06-20,M04,issue,12.25,rolls,,22687.16,,rolls
2022-06-20,M14,receipt,198.75,rolls,SUP02,16401.17,PO-99708,rolls
2022-06-20,M10,issue,9.61,kg,,25895.25,,kg
2022-06-21,M06,issue,46.23,kg,,15122.28,,kg
2022-06-21,M07,issue,56.22,kg,,14150.14,,kg
2022-06-21,M14,return,86.84,rolls,,4829.75,,rolls
2022-06-21,M04,receipt,438.51,rolls,SUP07,5691.67,PO-12174,rolls
2022-06-21,M08,issue,66.43,kg,,3313.48,,kg
2022-06-21,M07,issue,96.93,kg,,6364.37,,kg
2022-06-21,M13,issue,69.75,rolls,,7909.91,,rolls
2022-06-21,M13,issue,36.2,rolls,,19489.77,,rolls
2022-06-21,M04,return,87.57,rolls,,34928.56,,rolls
2022-06-21,M12,issue,92.9,kg,,7122.11,,kg
2022-06-21,M04,issue,21.59,rolls,,42553.32,,rolls
2022-06-21,M12,issue,58.68,kg,,22339.88,,kg
2022-06-21,M12,writeoff,52.16,kg,,33968.23,,kilograms
2022-06-21,M08,receipt,301.16,kg,SUP05,3647.1,PO-44632,kg
2022-06-21,M09,issue,86.71,kg,,37334.59,,kg
2022-06-21,M10,issue,54.19,kg,,25935.71,,kg
2022-06-21,M07,return,7.2,kg,,8420.83,,kg
2022-06-21,M01,return,84.18,rolls,,31009.55,,rolls
2022-06-21,M04,receipt,122.96,rolls,SUP08,36562.86,PO-33913,rolls
2022-06-21,M03,issue,92.52,rolls,,38102.13,,rolls
2022-06-21,M01,issue,14.93,rolls,,35744.67,,Rolls
2022-06-21,M12,issue,85.06,kg,,25584.12,,kg
2022-06-21,M02,issue,23.83,rolls,,40298.92,,rolls
2022-06-21,M09,issue,4.78,kg,,7442.86,,kg
2022-06-22,M14,issue,75.74,rolls,,9241.47,,rolls
2022-06-22,M12,writeoff,49.24,kg,,10728.8,,kg
2022-06-22,M13,issue,27.09,rolls,,17401.7,,rolls
2022-06-22,M06,receipt,158.71,kg,SUP09,31750.09,PO-83463,kilograms
2022-06-22,M01,issue,41.29,rolls,,44931.64,,rolls
2022-06-22,M06,issue,66.55,kg,,36467.18,,kgs
2022-06-22,M12,issue,40.36,kg,,17090.33,,kg
2022-06-22,M08,receipt,272.63,kg,SUP04,10154.52,PO-96474,kg
2022-06-22,M06,writeoff,93.38,kg,,2805.52,,kg
2022-06-22,M14,receipt,406.38,rolls,SUP04,30406.42,PO-96536,rolls
2022-06-22,M05,issue,13.71,rolls,,17104.76,,roll
2022-06-22,M05,issue,22.99,rolls,,18110.26,,rolls
2022-06-22,M13,issue,42.95,rolls,,20767.0,,rolls
2022-06-22,M01,issue,85.44,rolls,,36689.95,,rolls
2022-06-22,M11,issue,44.32,kg,,31560.66,,kg
2022-06-22,M06,issue,26.41,kg,,35400.8,,kg
2022-06-22,M12,receipt,276.04,kg,SUP01,12082.74,PO-11052,kg
2022-06-22,M07,writeoff,24.07,kg,,44126.5,,kg
2022-06-22,M02,issue,68.06,rolls,,20277.08,,rolls
2022-06-22,M09,receipt,422.78,kg,SUP09,21212.98,PO-74349,kg
2022-06-22,M14,return,64.7,rolls,,20328.49,,rolls
2022-06-22,M10,issue,11.14,kg,,33469.31,,kg
2022-06-22,M08,issue,81.59,kg,,25603.0,,kg
2022-06-22,M10,receipt,158.78,kg,SUP08,2736.85,PO-96633,kg
2022-06-23,M13,receipt,190.39,rolls,SUP02,39572.17,PO-42339,rolls
2022-06-23,M01,receipt,177.29,rolls,SUP09,25001.59,PO-89167,rolls
2022-06-23,M09,issue,2.91,kg,,31925.15,,kg
2022-06-23,M06,issue,31.76,kg,,33030.4,,kg
2022-06-23,M12,issue,8.62,kg,,1998.94,,kg
2022-06-23,M14,issue,59.31,rolls,,28255.52,,rolls
2022-06-23,M12,issue,39.0,kg,,23635.1,,kg
2022-06-23,M01,issue,24.65,rolls,,25241.2,,rolls
2022-06-23,M01,receipt,136.67,rolls,SUP01,41869.67,PO-48532,rolls
2022-06-23,M11,issue,91.83,kg,,8215.33,,kg
2022-06-23,M09,issue,32.88,kg,,20997.51,,kg
2022-06-23,M12,return,86.98,kg,,34212.5,,kg
2022-06-23,M08,issue,5.68,kg,,1517.1,,kg
2022-06-23,M02,issue,12.05,rolls,,9012.53,,rolls
2022-06-23,M08,receipt,219.49,kg,SUP06,23184.44,PO-71290,kg
2022-06-23,M12,return,77.48,kg,,4446.85,,kg
2022-06-23,M05,return,28.63,rolls,,41165.79,,rolls
2022-06-23,M10,issue,42.39,kg,,43839.21,,kg
2022-06-23,M05,issue,2.8,rolls,,11367.27,,roll
2022-06-23,M02,issue,49.37,rolls,,19517.32,,rolls
2022-06-23,M13,issue,2.31,rolls,,35551.16,,rolls
2022-06-23,M14,return,81.43,rolls,,12927.69,,rolls
2022-06-23,M13,return,94.79,rolls,,35269.09,,rolls
2022-06-23,M05,receipt,168.02,rolls,SUP04,39545.84,PO-83137,rolls
2022-06-24,M13,return,5.15,rolls,,28425.75,,rolls
2022-06-24,M03,issue,84.25,rolls,,4486.09,,rolls
2022-06-24,M14,issue,8.14,rolls,,16807.88,,rolls
2022-06-24,M14,receipt,83.62,rolls,SUP06,947.1,PO-91103,rolls
2022-06-24,M10,issue,36.26,kg,,17176.19,,kg
2022-06-24,M03,issue,49.27,rolls,,3777.98,,rolls
2022-06-24,M03,return,13.5,rolls,,34084.14,,rolls
2022-06-24,M09,receipt,151.38,kg,SUP02,16652.98,PO-51661,kg
